,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
10,0.1377430871307055,0.6104391821936785,0.09482061443454659,0.1665199053910933,0.13821129316810632,0.28854265278045177,0.3820676536335792,0.40997629111036393,0.8723170531067507,0.5215613364600368,0.0,0.8732598284484991,0.4890712919663722,0.9244301693931803,0.10949090766674952,0.9848687590998704,0.3920512825242347,0.5207685565437564,0.2921838141780587,0.8983436214940365,0.4241787006557671,0.33310430823211046,0.5161497588748615,0.9835117253343069,0.0725417102096273,0.43510095916377545,0.6648408727201125,0.3774875474159938,0.36719435986399496,0.8503039378623424
11,0.22110418312478397,0.6808596514381272,0.44311154995822954,0.7430181148783623,0.2732641345593062,0.4585081268079656,0.03819791304898679,0.9712614230273439,0.568584338819102,0.7802707566049938,0.9800685493994535,0.0,0.7895821448452179,0.6338980577743437,0.7679991713825054,0.9300009829996921,0.2840468250055497,0.2772395490342311,0.5595379860305709,0.0338200324642729,0.3284144648756163,0.9207391948327871,0.2894220095708838,0.4440970318427113,0.8934667335160825,0.2493827773531303,0.7392701251429533,0.6791518337384592,0.9074388823591135,0.1385721017202105
12,0.9966689826175572,0.38382165921048306,0.296263707257724,0.5480055741941039,0.7333629412191486,0.057591260517371734,0.8430301482579364,0.14850029977026347,0.8027003971800623,0.17146324110842415,0.5111593306695852,0.04847565143428201,0.0,0.3180273559325024,0.1053223009610037,0.5466809893506279,0.09575871030491823,0.5840929507427829,0.9676296178575666,0.48169769700473997,0.3015746134276054,0.7749240735865636,0.4221787075588955,0.3635790684106087,0.6242234517666556,0.4088790287718932,0.1944952033331715,0.5446307121479843,0.2779996743134616,0.3192142929712882
13,0.5329368767345861,0.6713440727506941,0.4718396231322789,0.6609490063034361,0.0459746029389847,0.9232645712438363,0.3918285009985022,0.11510074998579434,0.7668614393148617,0.3351407592772152,0.6783483935333315,0.37478501213681026,0.9702891943315678,0.0,0.6434925052463016,0.49807351052737026,0.8765889869591419,0.7549609454333168,0.44665673824327023,0.3461970769207333,0.41618105327528365,0.46016210224480736,0.34962665205987253,0.0418739726409455,0.5864297830742068,0.1599134510749689,0.8385549223475515,0.7788073223330341,0.5326339201557477,0.8171274368738527
14,0.47113552152770366,0.08958786033410404,0.8614680875016655,0.5326991835962577,0.6465037435523696,0.7075453039991678,0.6056950363046487,0.5828087901896702,0.15652030370214387,0.967414442167251,0.5088878271963774,0.9887277048144519,0.6137903214546446,0.8350277265418593,0.0,0.6565590780591972,0.7900082068924693,0.5176310126255841,0.3534177154560154,0.6654409288630504,0.9250518225705087,0.3904888152788104,0.49916981467232946,0.08178261765345363,0.12276153700055625,0.9128748244724666,0.029796370057889376,0.7564815881088743,0.9576428746133835,0.6953862284112667
15,0.4750416697490669,0.23539498981390006,0.5080560635057058,0.599606464236075,0.08590665917210838,0.6927499508748025,0.067577993260865,0.0671907471086477,0.752894524261455,0.6265633363527114,0.5095454190140607,0.8173229730869451,0.47941283275706037,0.13129344497053697,0.9098268235252398,0.0,0.9250314270771932,0.28862352928291535,0.7795811955964503,0.6305336123027797,0.7745458775323759,0.7534150717668623,0.30322168478070455,0.1460132583833449,0.4115173014066116,0.44776521795634383,0.9207764027861034,0.39182285510388704,0.44649429522872297,0.8460173626081314
16,0.8853886680169464,0.27244212374218524,0.5810100764382363,0.18673491594867953,0.8122925737868778,0.2414022098516485,0.5570859870262335,0.857283843509944,0.8848633405815124,0.6455893595083717,0.3873840183985495,0.7188806226320874,0.5420976026927502,0.2390821992887996,0.8325687944265919,0.3118687682467912,0.0,0.9885319631348353,0.07967430156811317,0.09175945055306867,0.8443537188581006,0.9595053744659058,0.619407827599088,0.9046953264264156,0.6167609550443952,0.28369872255824136,0.5261394681785349,0.18858990185027413,0.016919432135786727,0.581128614737923
17,0.7831443229281194,0.6130040623940051,0.15586935007200176,0.24027032624585898,0.48057837046348095,0.5750805145025498,0.28229537591117315,0.619526028114621,0.4343292901312704,0.30620313487292095,0.5895427112651249,0.30247902350442524,0.7974051480304012,0.2230024248063196,0.3103164546490742,0.8974683335001872,0.37724305519300916,0.0,0.5091309726505551,0.8466027758500779,0.6813703299421279,0.6569953909345165,0.08682757788870954,0.1122961860093411,0.11165859252190691,0.11638695866229032,0.33832330530073973,0.995537338936571,0.24321966696761543,0.4720028242290232
18,0.966647685416153,0.7516411751929033,0.6422447525164747,0.9667527546588641,0.7919273389464474,0.6929800643819288,0.2028171422837155,0.712696558239242,0.6818486709282081,0.0444203850963778,0.27697773125225345,0.13668047061306843,0.8752206606243098,0.23305655579789142,0.27504176422432136,0.8311848471382817,0.13104979950311324,0.5686254268266557,0.0,0.8693104039025676,0.646257608646019,0.7502001702274659,0.43593980684728506,0.6997274956389138,0.49375862140135907,0.4450936255162806,0.3854041411373259,0.6207164886158824,0.506332226382153,0.8421450123180941
19,0.08644145723010688,0.5924032459106723,0.5460892008603946,0.5514136703907268,0.595305837786782,0.635610607569005,0.8384223615961853,0.2012107842223977,0.6191291673011189,0.9501584521225265,0.3325614429391546,0.7951407048858816,0.6946589727242201,0.5875043592832234,0.20010148902426383,0.8548713716443896,0.7875872057365754,0.19040107308500032,0.9028305227429444,0.0,0.13732467444878071,0.21981221308751897,0.46453765744738174,0.24452806934208582,0.9032753408862281,0.017115337009823484,0.28037635182121123,0.8133121793056022,0.6025561767820483,0.7891442394763896
20,0.4266114754803889,0.0558303269495255,0.44814776758074704,0.27730925338237533,0.7344489453175824,0.9353445614543937,0.9607716134373416,0.5530812112763471,0.1364197019943093,0.18710452538322575,0.3920296259150672,0.10543119684045643,0.19155637862971064,0.9327354445608621,0.7994813787767632,0.615522451541508,0.37318453162982623,0.23945176927965683,0.3561386167994379,0.8889843060630841,0.0,0.38578727298728777,0.5271725284472181,0.24607014009706052,0.44307092984855345,0.3113078836895067,0.125856958553354,0.22146791030201007,0.6130098641629883,0.0093340561378491
21,0.4654174590799841,0.5672848833601896,0.9147418694241081,0.2019742176140077,0.35400011934847253,0.34135153452084444,0.41814113527977004,0.9925010995855795,0.9614824844770484,0.5327796822072914,0.2409474057109815,0.18315173580496658,0.09683565347225942,0.778651857040633,0.6283366048038606,0.5860196010239878,0.4135841061011858,0.9963500461122815,0.4795573428283477,0.9188045195960709,0.9634392477485764,0.0,0.8137957809549228,0.5961094930485166,0.3362680504299006,0.20121509151478578,0.00940880670358335,0.1783301858607118,0.32252901792816735,0.17853672292571499
22,0.5513083669224901,0.3514228353924769,0.4106945554625344,0.8290579150656627,0.47042067704877977,0.8835059924630458,0.8655549503816835,0.5338662104053318,0.30584568568347004,0.4550362327662052,0.5339771038435664,0.22685704765255066,0.8627335281898807,0.3298254845668901,0.26427150913106756,0.14707699696748133,0.33035882036558295,0.8219725098503236,0.48884653193049965,0.5707402407962261,0.9795469753685762,0.3520626261145583,0.0,0.32181388887361995,0.2824288801336893,0.228419972553353,0.09579436314021339,0.84331430343232,0.5668221561290724,0.3333895617729854
23,0.7112110085428431,0.9260878899377345,0.3288837537423105,0.696780231113134,0.5713991233428714,0.48013524946127395,0.17524798929050778,0.6419160093291876,0.7202671516131376,0.8102513745731448,0.5646441972540582,0.4283782642091719,0.08315671286764836,0.8032088576737579,0.2688585235808074,0.5472742867559401,0.1090152761589891,0.20658341903544974,0.4737729932840301,0.24849210940469435,0.635397113532737,0.7192858320336004,0.43747511849307696,0.0,0.6882257227336077,0.5568194728172436,0.9795159797381675,0.388344919407117,0.41659748749066317,0.847266047357603
24,0.43492897284897825,0.8138997704568909,0.6995225882334342,0.6080718081932517,0.6586518059615839,0.141239039917206,0.024599736523308158,0.9970203825695139,0.006365620254933924,0.5342436005986988,0.2278292965393689,0.4990674014592068,0.987451392026923,0.03361332334192502,0.2092395242466365,0.10004239734744647,0.2957888619373368,0.41816515501665374,0.35066278553120533,0.3560533758472725,0.671007847793943,0.3998321560246728,0.6572830322666705,0.39297482981355725,0.0,0.6018552701215568,0.5823548355973707,0.9767839178032386,0.950296528352367,0.6210519212087472
25,0.9528169337801802,0.9352796881729583,0.8880685115217389,0.36537468200215617,0.9318385724411359,0.2599934752406683,0.9872043264275993,0.25399966588357337,0.6217363698054507,0.02693704965118482,0.41010545538855203,0.6620127257965037,0.037785408904845386,0.7791804951548275,0.7847869784979433,0.9363574894445872,0.4641036325716713,0.06855949562067032,0.1721382001837738,0.715955742782438,0.592091842052692,0.5146920929275942,0.7892490606656397,0.8013696509884799,0.9684979873332208,0.0,0.43970944447774607,0.33265651857510137,0.043293407241133286,0.8055361678290396
26,0.5236594907061112,0.8394035205554489,0.7558715998728992,0.5918329185796545,0.3089940274171572,0.595884088946202,0.21535476814752919,0.5046381892003003,0.5356628749432458,0.36272170342377363,0.4051772148037057,0.8331367495871468,0.1721674108909872,0.8412212071704278,0.14862943670648598,0.41705861444275105,0.6439658136582573,0.4766306279514285,0.7660522725873068,0.5421683436486204,0.0069829121502302804,0.34863603233692453,0.0712551312088705,0.45767399259940567,0.8507369921634399,0.8664512401657634,0.0,0.5914410647607321,0.9665488745735543,0.4019757941393517
27,0.7133384254890501,0.4941499807012254,0.0655279717613082,0.09605919562910648,0.8262908585801755,0.7985407629852345,0.17288400150948902,0.4866306945919596,0.40266977573148477,0.48162170795005466,0.3901096421976429,0.6692233244068927,0.6179019107126054,0.6924140368074805,0.13889042121409145,0.5539257258230478,0.9868207739150967,0.5284939776746707,0.3995789108333948,0.22579854568550872,0.3160636495662732,0.677427752240303,0.4506416569701318,0.1569593370431277,0.5892921558582289,0.6734178915774984,0.7280334438766236,0.0,0.23720431018282595,0.9350074371200389
28,0.5057681982504776,0.6351969295644615,0.5117271855284743,0.12520262829557027,0.6818388801702588,0.2882146232726398,0.1964421485190575,0.5964859920635984,0.9547108269262922,0.2605170689273265,0.8438136345720425,0.6115879614819748,0.08017535744049986,0.07158115624993655,0.8345152028178873,0.061416600119433395,0.40421258932970106,0.35531802819446967,0.6255381590902708,0.10052803510936115,0.717283653345349,0.10082991553648524,0.9810105250878,0.2086412465550822,0.16576067479759027,0.41975814334283423,0.34254919008477214,0.5990060497334758,0.0,0.29181938290073683
29,0.15816769310597845,0.29884818869533036,0.10474496038650305,0.5924985055678256,0.745558235009149,0.7724156858531775,0.16338495485309923,0.2121358352097582,0.48898814769347654,0.4386654733721709,0.8902734630958126,0.29817898598422876,0.171175743540534,0.1069428741807491,0.2941365952866315,0.3790769237017607,0.7605671012304628,0.5905711246142828,0.48188652423970824,0.6392372314842939,0.8816148529804679,0.7572997145978058,0.973231198295794,0.4017735779961652,0.9390957527565721,0.6953127650170425,0.34817358423875255,0.6010330566394287,0.7781631516755468,0.0
