junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
56,0.0,0.0,0.94,4.53,9.78,12.1,13.88,12.72,12.37,15.08,14.47,14.69,12.92,13.81,14.75,10.95,8.9,7.99,8.02,10.19,9.48,7.71,7.66,7.41,5.75,5.64,6.11,5.37,5.02,5.17,5.39,5.4,5.49,5.71,5.58,5.08,3.77,1.95,0.47,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.31,0.52,3.95,5.63,4.81,6.4,11.89,15.03,12.49,9.65,8.38,8.87,8.21,5.02,5.88,2.43,1.28,0.02,0.08,0.0,0.0,0.0,0.02,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.89,2.17,5.21,7.23,6.64,9.25,8.39,5.06,6.58,6.32,8.38,5.55,4.26,3.26,2.85,2.08,1.31,1.0,1.39,0.64,0.39,1.6,1.4,1.57,0.81,1.0,0.83,1.21,1.26,1.21,1.25,0.77,0.25,0.52,0.14,0.5,0.18,0.0,0.0,0.32,0.47,0.0,0.0,0.0,0.0,0.46,0.33,0.0
81,0.0,0.0,0.25,0.8,0.94,0.26,1.08,1.16,0.77,3.24,4.42,1.94,4.86,6.54,5.32,3.17,4.28,4.51,1.86,2.22,1.68,0.13,0.13,0.0,0.12,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.51,0.6,1.66,2.09,1.53,0.84,2.31,1.71,5.08,3.66,5.17,0.99,1.45,0.38,0.58,0.04,0.08,0.08,0.0,0.06,0.0,0.0,0.02,0.02,0.0,0.02,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,1.29,0.62,2.07,1.38,0.12,2.81,2.57,4.71,3.7,4.33,5.34,4.07,2.18,2.32,4.4,2.71,2.29,2.1,0.81,2.18,1.05,0.66,0.1,0.54,0.24,0.0,0.0,0.61,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,1.5,3.51,5.64,6.41,7.88,9.73,12.4,11.73,11.38,10.91,8.61,7.88,8.98,10.44,9.01,4.82,3.03,2.79,3.1,2.09,2.62,3.03,1.74,2.39,2.19,2.0,2.61,1.84,1.61,1.37,1.66,0.88,0.89,0.4,0.22,0.56,0.48,0.35,0.31,0.33,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,1.74,6.24,9.38,12.22,13.17,18.91,24.87,26.8,21.42,26.3,32.84,27.83,18.48,14.53,15.21,19.03,17.39,12.91,14.57,13.18,9.52,6.71,3.46,2.29,0.87,0.0,0.0,0.46,1.0,0.62,0.0,0.24,1.0,0.84,0.0,0.0,0.78,2.03,2.3,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.07,0.48,0.57,1.52,0.51,2.49,1.54,4.2,2.44,3.17,0.66,1.07,0.82,0.15,0.49,0.09,0.56,0.28,0.13,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.22,1.19,0.8,0.61,1.28,2.02,0.77,0.17,0.72,1.59,0.19,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.02,0.61,0.81,1.23,1.51,3.09,3.79,4.98,3.21,3.35,2.52,4.27,0.23,0.05,0.01,0.08,0.02,0.08,0.06,0.02,0.0,0.04,0.02,0.06,0.04,0.0,0.06,0.0,0.06,0.04,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0
118,0.0,0.0,0.16,0.72,1.54,1.42,1.92,2.32,3.53,2.24,3.66,4.73,4.73,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.25,0.7,2.08,2.38,3.0,3.97,4.23,4.96,6.86,6.97,7.94,6.52,6.04,7.81,6.58,6.6,5.88,5.57,5.29,4.88,3.91,2.86,1.66,1.89,1.27,0.28,0.01,0.07,1.01,1.45,0.39,0.48,1.76,2.28,1.85,1.53,0.69,0.01,0.0,0.0,0.38,0.72,0.89,0.73,0.14,0.0,0.0,0.0
140,0.0,2.13,4.17,4.29,5.83,1.64,1.48,3.65,5.39,3.07,4.54,5.15,2.1,3.71,2.15,3.06,6.13,3.33,4.28,1.81,3.1,2.15,2.78,4.46,2.71,2.17,2.1,2.74,1.95,1.34,1.79,1.17,2.33,1.89,0.49,0.0,0.0,0.0,0.29,1.18,0.52,0.02,1.18,0.78,0.25,0.75,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
