junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,1.84,5.69,6.26,9.81,13.24,14.71,16.71,16.53,17.53,20.46,22.57,21.69,23.36,22.2,20.3,19.47,18.37,16.39,12.89,9.48,7.1,4.75,4.73,2.92,1.24,0.86,0.53,0.22,0.51,0.57,0.18,0.28,0.05,0.37,0.38,0.25,0.0,0.32,0.67,0.28,0.23,0.41,0.43,0.43,0.19,0.27,0.06,0.0
40,0.0,0.0,0.04,0.06,0.04,0.1,0.08,0.57,0.73,0.24,0.14,0.18,0.24,0.16,0.16,0.06,0.08,0.12,0.06,0.06,0.02,0.06,0.04,0.06,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.02,0.0,0.0,0.06,0.0,0.02,0.02,0.04,0.02,0.02,0.0,0.02,0.0,0.0
46,0.0,0.0,0.24,0.32,0.33,2.84,2.16,0.73,1.43,5.33,13.75,11.28,3.77,6.12,2.97,1.84,0.08,0.07,0.06,0.02,0.32,0.04,0.02,0.0,0.0,0.0,0.01,0.01,0.02,0.02,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.77,2.22,5.01,4.97,3.33,4.99,9.56,13.53,18.78,24.92,26.18,24.33,22.09,21.72,20.79,19.35,17.1,14.27,11.17,9.52,11.95,11.49,8.58,4.07,0.96,0.84,0.52,0.01,0.01,0.0,0.03,0.64,0.21,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.22,0.25,0.06,0.33,0.05,0.0,0.0,0.0
56,0.0,0.89,2.74,4.8,8.6,9.89,11.84,13.34,15.31,15.08,16.72,18.37,15.74,15.12,13.38,10.51,7.78,8.64,8.77,8.04,9.44,11.24,10.74,8.95,8.4,7.24,6.54,6.39,6.11,6.48,5.8,5.84,6.09,6.24,6.37,6.18,5.5,5.24,4.58,2.73,0.54,0.21,0.33,0.45,0.33,0.33,0.0,0.0,0.0
72,0.0,0.0,0.9,2.15,2.98,4.26,8.7,14.49,17.72,17.38,20.7,16.78,11.01,10.42,7.72,9.68,8.6,5.35,1.97,0.28,0.04,0.02,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.64,1.55,4.07,10.12,13.38,12.93,12.84,11.59,9.02,8.57,7.46,7.33,7.37,6.19,2.41,1.49,1.94,1.27,1.25,1.29,1.75,0.38,0.31,0.48,0.01,0.44,0.85,0.41,1.0,0.79,0.64,0.66,0.56,0.13,0.1,0.78,0.67,0.0,0.31,1.08,0.81,0.14,0.01,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,1.29,2.55,1.23,2.2,2.86,1.35,0.38,3.35,4.83,3.99,5.04,3.98,4.7,2.14,3.48,2.1,1.56,0.87,0.15,0.09,0.68,0.87,0.0,0.0,0.1,0.02,0.1,0.01,0.0,0.0,0.0,0.0,0.21,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.54,0.44,0.2,1.29,2.33,1.47,2.77,3.63,3.35,4.78,6.48,4.0,1.03,0.42,0.02,0.0,0.0,0.32,0.06,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,1.09,1.54,1.99,2.93,3.76,2.65,3.22,3.12,2.17,2.44,4.65,3.46,5.12,3.57,2.08,0.85,0.3,1.9,1.77,2.43,1.34,0.12,0.03,1.17,1.12,1.52,0.02,0.0,0.63,0.64,0.28,0.0,0.23,0.54,0.0,0.0,0.0,0.0,0.0,0.21,0.57,0.45,1.11,0.0,0.78,0.0,0.0,0.0
96,0.0,0.55,2.53,4.62,5.68,7.71,8.88,9.99,11.2,11.94,13.1,11.52,8.8,8.32,7.16,7.72,5.24,5.13,4.02,3.88,7.58,4.24,2.17,1.95,1.56,1.69,2.13,2.44,2.45,1.15,0.91,2.2,1.69,1.19,0.85,0.42,0.38,0.33,0.09,0.25,0.33,0.26,0.31,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,1.1,5.14,11.1,13.58,20.98,30.65,31.27,24.98,24.1,24.3,22.32,15.91,13.95,16.01,16.6,16.38,11.38,9.44,10.28,12.2,12.23,8.19,2.22,4.38,9.8,8.07,3.16,1.81,2.26,1.29,0.51,1.0,1.6,1.06,1.2,1.0,0.67,1.0,0.98,1.06,1.53,1.0,0.02,0.1,1.66,2.15,1.43,0.89
100,0.0,0.0,0.0,0.0,0.02,0.5,0.16,0.56,0.92,0.52,2.72,2.53,2.58,0.68,0.09,0.09,0.64,1.28,0.44,0.64,0.0,0.0,0.13,0.14,0.0,0.0,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.65,1.62,1.53,0.62,0.16,1.15,1.78,1.83,0.94,0.68,1.0,0.81,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.82,1.5,1.25,1.8,1.4,2.13,3.16,4.18,2.13,2.35,1.34,0.02,0.02,0.02,0.0,0.1,0.04,0.04,0.02,0.06,0.02,0.04,0.04,0.06,0.0,0.04,0.02,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.29,0.97,2.68,2.9,2.35,3.25,4.55,3.63,3.57,2.78,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.97,2.16,4.25,5.04,4.44,6.32,8.39,8.63,7.41,8.32,10.02,9.22,4.37,3.22,3.44,5.09,4.37,3.72,3.03,3.04,2.75,2.42,1.67,0.93,1.25,1.69,1.06,0.72,1.14,1.73,1.23,0.99,2.13,2.0,0.71,0.0,0.02,0.0,0.36,0.63,0.6,0.33,0.01,0.0,0.0,0.0,0.11,0.5
140,0.0,1.07,2.5,3.08,4.61,3.06,1.96,4.86,4.97,3.77,6.97,5.93,2.92,2.94,5.79,5.18,3.23,3.66,2.14,5.59,2.07,2.28,3.96,4.5,3.7,1.85,0.86,1.69,0.96,1.19,0.65,2.56,2.97,0.98,0.92,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.69,0.24,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
