junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
46,0.0,0.0,0.06,0.17,0.08,0.36,1.38,2.08,3.57,2.76,4.65,8.15,8.8,8.85,9.06,4.69,1.73,0.44,1.03,0.0,0.0,0.97,0.11,0.0,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.95,2.47,3.99,3.76,6.88,7.2,7.72,10.94,13.64,19.69,22.33,21.94,22.02,21.94,21.84,19.68,17.78,15.07,9.74,2.58,0.6,0.07,0.59,0.44,0.24,0.27,0.17,0.0,0.13,0.51,0.4,0.36,0.33,0.11,0.56,0.29,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.97,3.02,5.5,8.57,12.13,12.87,13.55,13.8,16.0,16.16,15.44,12.71,12.38,12.18,8.68,9.78,10.15,10.66,9.29,8.4,9.35,9.66,8.4,7.17,6.73,5.63,5.75,5.84,5.26,5.5,5.93,5.84,5.39,4.26,2.26,0.64,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.1,0.71,3.82,7.49,9.36,12.65,11.03,12.81,12.29,11.08,12.41,12.22,9.26,7.8,4.42,1.83,0.79,0.49,0.51,0.25,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.5,1.72,3.76,6.2,4.5,5.71,7.96,5.34,5.69,7.25,9.36,8.5,7.5,6.29,3.91,0.67,1.63,2.1,1.95,2.19,1.81,1.88,2.34,1.58,1.16,0.29,0.0,0.0,0.01,0.47,0.4,0.51,0.2,0.35,1.44,0.55,0.0,0.0,0.14,0.5,0.72,0.79,0.18,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.23,0.98,3.06,4.67,3.74,2.55,2.44,2.79,3.24,3.48,2.2,2.83,3.11,3.39,4.06,3.26,2.18,0.73,0.45,0.27,0.33,0.54,0.12,0.0,0.13,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.35,0.41,1.75,1.17,2.83,1.63,0.97,3.42,2.82,3.21,3.54,2.49,0.16,0.63,1.24,0.23,0.02,0.08,0.01,0.02,0.06,0.0,0.02,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,1.58,2.34,2.41,1.88,2.31,2.09,3.46,2.26,3.84,4.27,1.4,3.17,3.33,2.36,1.65,4.26,3.66,2.13,1.36,0.51,1.4,0.64,0.0,0.0,0.0,0.59,0.94,0.01,0.15,0.63,0.47,0.3,0.07,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.55,0.0,0.0,0.0,0.0,0.0
96,0.0,0.64,3.05,4.23,5.62,7.14,8.94,8.18,10.01,11.74,14.13,12.87,10.01,7.41,7.61,6.33,5.06,3.25,3.03,3.53,3.37,2.19,3.42,2.34,2.21,1.73,1.86,2.34,2.55,2.57,2.88,2.25,1.11,0.69,0.44,0.47,0.47,0.33,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,2.02,6.62,10.86,15.34,18.33,20.64,23.81,28.43,27.37,25.4,24.08,23.3,23.99,26.31,22.95,19.75,14.68,12.82,13.42,14.19,7.36,2.29,0.91,1.72,3.0,1.51,0.01,0.64,1.0,1.15,2.23,2.39,1.26,1.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.53,0.29,0.91,1.45,1.04,2.52,2.58,1.59,2.36,3.64,1.0,1.22,0.47,0.58,1.1,1.25,1.27,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.28,1.16,2.0,1.53,2.49,1.27,2.31,1.5,0.08,0.1,0.26,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.64,0.4,0.97,1.78,2.06,1.99,2.37,2.45,6.06,5.89,0.27,0.02,0.0,0.02,0.06,0.1,0.04,0.04,0.04,0.0,0.0,0.02,0.02,0.0,0.0,0.06,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.14,0.34,0.85,1.15,1.42,1.81,2.13,1.11,2.53,2.51,3.03,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,1.36,3.72,4.47,4.91,5.12,6.67,5.54,3.19,5.26,8.59,8.2,6.58,7.47,6.3,5.54,5.83,4.05,2.81,4.25,5.45,5.19,3.25,3.29,2.54,1.74,0.49,0.52,1.12,1.46,1.15,0.9,1.08,1.55,1.68,1.3,0.37,0.18,1.1,1.66,1.16,1.0,0.95,0.5,0.05,0.0,0.0,0.0,0.0
140,0.0,1.82,3.17,1.92,3.58,3.13,4.35,5.42,4.8,2.69,4.36,4.05,3.34,4.8,2.64,5.5,4.64,3.96,6.28,3.28,3.01,2.49,2.64,2.27,3.18,3.42,0.26,2.09,1.05,0.0,0.66,1.58,2.04,2.91,0.65,0.0,1.05,1.17,0.78,0.22,0.22,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
