junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
79,0.0,0.59,2.71,4.54,5.62,7.38,6.71,9.0,7.17,6.89,8.64,9.72,5.48,3.31,2.71,2.49,1.92,2.17,1.18,0.91,1.22,1.58,0.59,0.51,0.22,0.02,0.01,0.5,0.27,0.01,0.07,0.5,0.23,0.24,0.93,0.67,0.49,0.0,0.01,0.0,0.31,0.47,0.0,0.01,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.23,1.32,1.77,1.17,4.41,4.94,5.06,4.76,2.2,4.34,4.71,2.89,2.34,1.82,3.06,5.37,2.09,0.0,0.12,1.16,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.0,0.09,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.18,0.53,1.38,0.96,2.9,1.89,5.13,3.92,5.84,3.27,2.01,0.77,1.56,0.55,0.18,0.33,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.4,1.51,0.75,1.78,2.99,3.95,3.54,1.52,2.78,3.7,1.41,1.12,3.49,4.9,2.6,2.2,5.19,2.04,2.21,3.29,2.17,1.21,0.0,0.0,0.0,0.0,0.84,1.49,0.0,0.0,1.3,0.24,0.0,0.6,0.18,0.0,0.0,0.0,0.0,0.39,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.51,3.52,4.34,6.07,7.89,10.88,10.16,9.1,9.13,11.19,10.92,10.71,8.86,9.09,7.55,4.48,3.18,3.02,3.68,2.62,2.89,2.36,1.75,1.24,0.72,1.29,2.17,2.59,1.48,0.6,0.59,0.97,1.16,0.27,0.33,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,1.09,4.82,6.99,10.46,15.58,19.01,24.47,25.95,23.94,24.92,18.34,11.51,12.0,13.66,14.78,13.39,12.92,15.68,16.41,18.08,15.44,11.96,6.77,2.41,1.93,2.24,2.63,1.16,0.78,1.0,0.6,0.06,2.0,3.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,1.0,0.62,0.0,0.0
100,0.0,0.0,0.0,0.37,0.52,0.21,0.46,1.08,3.12,4.6,5.55,5.5,5.29,1.27,0.28,0.6,2.31,0.93,0.3,0.38,0.23,0.42,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.07,0.92,1.29,0.56,0.29,0.69,1.29,1.37,1.35,1.86,0.75,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.93,0.85,1.4,1.38,1.91,2.15,5.37,4.98,5.39,6.86,0.06,0.0,0.0,0.0,0.08,0.02,0.04,0.0,0.04,0.06,0.08,0.05,0.02,0.0,0.06,0.02,0.04,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.13,0.48,1.19,0.92,1.22,2.47,3.75,3.0,3.96,4.48,3.99,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.55,2.27,4.32,5.21,4.0,3.56,4.32,6.87,9.59,9.77,7.19,4.76,3.93,4.31,4.92,4.63,4.54,2.73,2.54,3.3,0.99,0.31,1.14,0.99,1.15,2.76,2.85,0.88,1.09,1.03,1.23,1.31,1.26,1.16,0.29,0.33,0.5,0.12,0.0,0.01,0.0,0.0,0.48,0.47,0.0,0.0,0.0,0.0
140,0.0,1.95,3.96,2.84,2.85,5.88,2.31,0.46,4.64,7.67,6.48,5.81,4.2,2.83,3.06,1.82,3.6,5.02,3.51,2.9,4.85,2.32,3.2,3.27,1.82,2.76,1.42,3.39,2.64,1.08,1.37,1.26,2.16,0.57,0.65,0.24,0.77,0.0,0.0,0.52,1.08,1.24,0.79,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
