junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1.0,0.61,0.92,1.0,0.24,0.0,0.0,0.0
38,0.0,0.0,1.74,4.35,3.61,4.44,5.17,4.76,6.48,7.22,8.64,5.24,5.58,5.87,7.81,10.61,10.65,11.85,12.45,7.26,6.53,6.38,5.55,3.59,10.28,12.03,13.36,15.87,13.79,11.14,12.51,8.86,7.7,7.82,4.51,6.27,6.05,9.82,11.06,7.37,8.56,7.24,8.44,8.62,8.43,8.68,6.47,9.93,10.96
40,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.08,0.22,0.16,0.93,0.0,0.08,0.0,0.0,0.02,0.02,0.4,0.21,0.21,0.06,0.14,0.08,0.04,0.21,0.0,0.0,0.14,0.0,0.0,0.24,0.06,0.04,0.02,0.08,0.15,0.12,0.18,0.22,0.14,0.19,0.22,0.11,0.0,0.08,0.07,0.07,0.22,0.02
46,0.0,0.02,0.79,0.0,0.12,0.02,0.08,0.98,0.13,0.0,0.0,0.06,0.23,0.58,0.21,1.23,0.27,2.78,2.71,0.2,0.02,0.15,0.0,0.76,0.45,0.41,0.15,0.61,1.57,0.56,0.33,0.0,0.06,0.47,0.99,1.1,0.0,0.0,0.28,2.86,1.01,0.51,0.13,0.6,0.51,0.47,1.08,0.24,0.49
49,0.0,0.32,0.44,0.41,1.49,0.86,1.95,3.62,4.51,1.9,1.17,1.22,2.16,2.09,2.21,4.48,4.96,6.64,4.22,6.95,5.09,10.11,6.9,5.35,6.24,3.02,3.21,4.35,0.97,0.7,3.47,5.9,3.32,2.53,0.79,2.09,2.08,3.13,2.43,2.33,4.86,4.92,6.61,6.35,4.59,4.58,5.61,5.33,4.43
56,0.0,0.0,0.2,0.66,2.08,2.93,5.81,8.82,9.81,7.32,7.32,8.28,8.27,8.86,7.45,7.47,6.55,5.82,7.11,9.06,9.26,10.19,11.57,11.45,8.99,7.3,7.63,6.99,7.61,6.74,7.68,8.95,12.49,11.36,11.26,9.5,10.87,11.35,8.19,7.8,9.49,10.39,11.5,9.95,10.38,9.74,9.01,9.42,9.65
72,0.0,0.0,0.0,0.72,1.06,1.27,0.23,0.65,1.07,1.73,1.81,1.22,0.85,5.58,6.22,5.13,2.09,0.49,2.3,2.17,2.15,1.12,0.0,0.15,0.59,2.21,6.3,7.87,7.24,3.08,2.25,3.2,4.36,6.46,6.31,5.91,1.96,4.29,7.63,8.63,7.49,3.52,2.3,3.9,3.15,2.48,2.46,1.91,2.42
79,0.0,0.17,0.69,1.27,1.11,2.52,1.29,2.88,2.23,2.93,0.99,1.91,5.66,3.54,4.57,2.98,4.12,5.15,5.21,3.71,5.55,4.76,3.1,1.7,2.76,2.98,3.61,2.69,1.35,1.43,1.98,2.76,3.88,1.12,2.0,0.66,0.8,1.33,2.64,1.26,2.16,1.58,0.26,1.83,1.15,1.75,4.5,3.65,3.44
81,0.0,0.0,0.0,0.0,0.0,0.97,2.73,0.0,0.1,1.1,1.21,2.22,1.78,1.84,0.51,0.69,0.02,2.89,2.84,2.38,2.9,0.95,4.82,7.04,2.22,3.4,0.45,1.39,3.21,1.19,0.92,3.11,3.55,2.07,1.02,1.98,0.73,0.25,0.39,1.09,6.51,5.32,3.47,2.35,5.21,4.19,0.83,0.73,2.65
85,0.0,0.0,0.15,1.15,2.11,0.02,0.0,0.0,0.02,0.0,0.04,0.12,0.15,0.4,2.02,0.08,0.16,1.77,0.2,1.59,0.0,0.0,0.12,1.13,0.2,0.3,2.7,1.73,2.2,1.35,3.11,2.03,3.03,1.05,0.0,0.0,0.0,0.13,0.0,1.8,1.18,1.87,0.98,0.0,0.31,4.32,0.81,0.06,0.09
92,0.0,0.0,0.0,0.0,2.28,0.85,0.0,0.0,0.0,0.0,0.0,0.0,1.44,3.23,0.48,1.43,0.2,0.06,2.24,1.97,4.24,1.04,1.35,3.58,3.5,4.71,1.06,1.41,3.18,2.64,0.01,2.81,2.58,4.0,2.12,3.75,2.9,3.02,0.64,2.2,0.0,1.29,0.96,6.96,3.04,2.02,2.39,3.18,0.92
96,0.0,0.33,1.62,2.75,2.11,2.3,2.28,1.95,2.61,3.31,3.89,5.09,3.9,4.36,3.41,3.37,4.26,3.27,3.12,6.35,6.22,7.48,5.26,8.59,9.55,9.07,7.8,7.03,6.93,5.78,3.59,6.24,6.83,6.72,5.32,2.89,6.42,9.66,8.49,7.23,6.35,8.06,6.65,9.07,9.33,7.38,5.63,5.03,4.73
98,0.0,2.31,3.0,1.41,0.0,0.04,5.01,8.52,9.28,11.01,16.99,15.65,17.22,13.65,8.75,10.69,8.24,10.7,15.24,11.54,13.97,13.83,13.89,18.94,14.32,8.99,6.15,9.39,11.1,11.09,5.95,3.11,9.55,14.03,11.99,16.28,23.37,23.53,21.58,11.12,7.34,5.02,15.55,15.54,10.48,11.23,21.13,18.17,9.92
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.26,1.12,3.55,3.57,0.71,2.1,0.41,1.01,1.5,0.89,0.0,0.15,0.0,1.9,1.58,0.5,0.0,0.0,0.11,0.0,0.0,0.0,0.15,0.03,0.47,0.3,1.25,0.11,0.3,0.0,0.26,2.25,0.52,0.0,0.12,1.44,3.01,2.29
102,0.0,0.0,0.0,0.96,3.4,3.15,1.08,2.1,1.91,0.0,0.0,0.0,0.0,1.03,0.92,0.0,0.0,0.0,0.11,0.0,0.0,0.65,1.0,0.44,0.0,0.7,1.0,0.23,0.0,0.0,0.0,0.03,0.0,0.0,0.17,2.67,3.41,1.28,0.4,0.0,0.0,0.0,0.0,0.0,0.02,1.41,2.68,1.05,0.0
106,0.0,0.0,0.0,0.16,1.22,0.85,1.19,0.95,0.06,0.06,0.1,2.68,2.02,0.94,0.9,4.81,0.22,0.82,0.0,0.16,1.5,0.0,0.06,1.15,1.38,0.43,3.59,1.0,0.07,0.0,0.0,0.09,0.06,0.08,0.0,0.0,0.93,1.67,0.79,0.04,0.03,0.02,0.16,0.04,0.0,0.06,0.06,0.0,0.05
118,0.0,0.0,0.0,0.3,0.9,0.0,0.0,0.01,0.56,0.88,0.0,1.02,0.0,1.9,0.54,2.99,0.07,1.08,0.0,0.0,0.63,0.25,1.51,0.6,0.0,1.24,0.08,1.05,0.0,1.32,1.08,2.32,3.29,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.94,0.5
120,0.0,1.09,2.85,1.69,0.8,2.53,1.63,0.5,0.66,1.5,1.0,1.05,0.98,2.37,4.71,4.3,1.88,0.0,2.23,5.94,6.57,6.43,5.55,2.99,0.76,0.38,1.83,3.79,5.1,5.7,2.52,2.08,2.47,4.55,4.89,1.9,0.94,0.82,0.48,4.71,4.93,1.48,4.74,6.31,6.67,6.58,4.63,3.25,1.32
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.99,0.0,0.0,1.17,5.27,3.09,0.55,0.0,1.33,5.41,4.93,1.83,2.53,4.43,2.39,0.0,0.0,2.33,3.76,5.39,5.09,3.66,0.8,0.0,0.01,4.61,0.68,2.45,4.12,4.97,3.13,7.03,8.9,13.69,7.01,2.96,1.83,1.37,1.16,1.72,5.04
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
