junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
38,0.0,2.44,6.38,6.2,9.3,12.72,12.84,12.7,15.52,15.72,14.05,16.34,17.43,16.51,17.53,15.07,11.64,9.43,8.37,5.18,3.96,4.21,2.28,2.23,2.73,1.36,1.33,1.39,0.39,0.37,0.8,0.29,0.67,0.5,0.65,0.2,0.55,0.48,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.05
40,0.0,0.0,0.04,0.02,0.06,0.16,0.12,0.18,0.11,0.12,0.06,0.16,0.08,0.1,0.12,0.06,0.02,0.04,0.11,0.04,0.12,0.13,0.06,0.1,0.04,0.06,0.06,0.02,0.0,0.02,0.04,0.02,0.04,0.02,0.04,0.02,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
46,0.0,0.3,0.29,0.23,0.47,0.5,1.34,1.95,1.06,2.23,12.7,19.82,19.33,19.17,16.31,13.64,10.93,9.38,4.58,0.17,0.19,0.15,0.02,0.02,0.0,0.02,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.91,1.88,3.61,4.51,4.76,4.35,6.05,7.5,12.29,18.32,21.29,21.64,22.88,21.69,19.36,14.08,12.07,10.43,7.6,4.06,0.75,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.1,0.43,0.37,0.02,0.01,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.46,1.32,3.44,8.94,12.37,12.96,14.17,13.73,13.64,13.67,14.68,12.86,12.67,13.14,10.07,9.37,7.48,7.2,8.01,8.89,9.12,8.53,7.02,6.12,5.59,5.72,5.47,5.21,5.02,5.48,5.97,5.75,5.6,5.57,6.1,4.97,2.64,0.48,0.62,0.67,0.62,0.33,0.26,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.24,1.17,2.56,3.02,4.05,4.47,8.0,6.72,9.55,15.86,16.27,16.16,12.19,9.47,5.71,3.67,3.67,2.2,1.6,0.67,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,1.24,4.51,6.48,7.82,8.53,9.46,10.18,11.37,14.5,15.82,16.43,15.85,13.39,10.09,6.6,4.09,1.0,1.5,0.7,0.94,0.34,0.0,0.48,0.53,0.5,0.04,0.0,0.28,0.51,0.01,0.0,0.0,0.1,0.77,0.69,0.01,0.0,0.22,0.5,0.05,0.0,0.69,0.86,0.01,0.0,0.0,0.0
81,0.0,0.0,0.1,1.74,2.55,1.1,1.19,2.31,1.65,6.14,3.55,6.13,5.8,3.28,4.52,4.18,6.15,7.25,3.56,1.91,2.19,1.86,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.18,0.99,1.14,3.01,1.77,3.54,1.31,3.83,4.71,3.29,2.9,3.15,0.41,0.26,0.29,0.27,0.06,0.06,0.0,0.02,0.02,0.0,0.04,0.02,0.04,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.68,1.1,2.74,1.55,2.04,2.04,2.99,4.56,3.64,4.37,4.24,2.74,3.62,4.47,3.44,0.29,1.25,1.56,1.8,2.02,1.9,0.08,0.9,1.73,0.42,0.75,0.03,0.25,1.18,0.12,0.0,0.39,1.68,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,1.36,3.4,5.82,6.61,6.94,9.03,9.71,11.04,14.29,12.31,8.39,3.11,4.52,8.56,8.65,7.38,7.14,5.75,4.5,3.05,2.03,1.77,2.81,3.34,2.37,1.86,1.71,1.62,1.31,1.03,1.11,1.05,0.58,0.84,0.86,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,3.43,8.09,11.13,14.11,15.72,15.2,16.9,21.82,21.5,21.83,26.55,24.9,21.31,16.62,13.37,14.07,11.05,9.15,13.53,12.33,9.56,5.99,0.64,2.57,2.59,1.52,1.3,1.7,2.28,1.42,0.57,0.0,0.0,0.11,1.45,1.97,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.3,0.0,0.95,0.23,1.61,2.0,3.5,1.84,1.07,3.08,0.96,0.56,0.31,1.43,0.31,0.0,0.31,0.33,0.13,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.01,0.15,0.09,0.01,0.36,0.67,2.31,1.75,1.08,0.36,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.4,0.65,1.03,1.3,2.62,4.02,3.62,5.51,3.11,6.03,0.27,0.0,0.0,0.02,0.04,0.04,0.0,0.03,0.03,0.08,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.06,1.72,2.67,3.37,1.98,3.17,6.79,4.16,3.53,3.03,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,1.23,2.62,1.85,1.75,4.47,5.41,5.37,6.34,7.16,7.1,8.15,4.83,4.06,5.24,2.88,2.28,3.25,2.67,4.29,5.47,3.89,2.75,2.06,3.47,4.7,3.74,1.98,1.23,1.56,0.81,0.01,0.04,0.96,0.9,0.0,0.1,0.5,0.38,0.02,0.0,0.46,0.49,0.23,0.74,0.71,0.2,0.0,0.0
140,0.0,1.34,3.21,2.84,2.05,1.15,1.19,2.43,3.17,4.22,6.5,3.15,4.16,3.31,2.66,3.87,4.5,5.06,2.38,2.22,4.88,4.53,2.43,1.95,0.86,1.96,3.35,3.34,0.79,2.59,2.13,1.02,0.19,0.91,2.38,1.61,2.02,1.17,0.55,0.0,0.0,0.99,0.0,0.0,0.74,0.25,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
