junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,1.66,5.41,8.49,11.5,9.96,11.86,14.73,14.88,18.46,19.45,17.95,16.81,18.9,18.98,19.07,20.3,18.71,15.8,14.27,12.24,9.29,7.59,3.7,2.39,0.57,0.44,0.96,0.95,0.75,1.59,1.55,0.82,0.34,0.22,0.15,0.15,0.19,0.0,0.0,0.0,0.0,0.03,0.34,0.3,0.0,0.0,0.0,0.0
40,0.0,0.0,0.08,0.04,0.1,0.14,0.17,0.17,0.29,0.16,0.21,0.11,0.08,0.1,0.08,0.16,0.18,0.02,0.11,0.1,0.16,0.08,0.13,0.08,0.07,0.02,0.02,0.09,0.0,0.02,0.06,0.04,0.0,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0
46,0.0,0.01,0.21,0.24,1.18,1.04,1.88,1.24,0.35,3.91,8.02,15.44,18.28,18.57,19.98,17.18,8.46,1.37,0.35,0.15,0.0,0.0,0.02,0.04,0.02,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.61,1.96,3.49,3.61,5.14,6.17,7.2,7.74,9.22,15.22,18.5,20.6,21.97,22.83,22.7,18.79,18.91,15.27,14.97,13.47,8.14,5.26,0.52,0.0,0.45,0.46,0.32,0.13,0.01,0.0,0.01,0.01,0.21,0.24,0.0,0.0,0.0,0.0,0.0,0.04,0.33,0.29,0.23,0.0,0.0,0.0,0.0,0.0
56,0.0,0.23,1.16,3.51,5.95,8.92,10.61,13.31,13.28,14.31,14.34,13.9,13.24,11.97,10.76,11.02,10.46,9.51,8.77,7.78,7.11,9.4,10.07,9.47,7.51,6.1,5.75,5.51,5.48,5.92,5.81,5.34,5.29,4.71,2.86,0.93,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.45,1.35,4.84,6.56,7.87,7.99,11.87,16.38,21.13,18.18,17.67,18.43,17.45,17.54,13.44,9.62,9.66,6.61,3.2,1.44,0.8,1.99,3.1,1.11,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,1.42,3.19,2.31,3.84,8.78,9.22,11.84,11.77,9.14,8.07,12.8,14.52,11.62,8.23,4.5,2.71,1.84,0.52,1.65,1.67,1.02,0.07,0.0,0.0,0.02,0.0,0.61,1.04,0.51,0.64,0.31,0.48,0.3,0.0,0.0,0.0,0.0,0.0,0.39,0.64,0.98,0.35,0.0,0.0,0.28,0.49,0.0,0.0
81,0.0,0.0,0.0,0.37,1.69,1.79,1.69,3.37,4.54,3.19,6.44,4.25,4.84,2.57,1.96,4.41,3.12,4.99,4.88,4.62,3.0,0.27,0.0,0.17,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.25,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.04,0.57,1.33,2.38,3.74,2.4,2.01,1.02,3.05,8.07,4.29,1.83,1.33,0.36,0.0,0.17,0.02,0.31,0.03,0.05,0.23,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.62,1.7,1.03,1.52,2.58,2.33,4.02,3.59,4.52,3.22,3.81,1.21,1.87,3.07,4.23,3.74,2.66,1.17,1.43,0.0,0.0,2.58,0.52,2.22,2.71,1.86,3.1,0.95,0.0,0.5,0.27,0.71,0.07,0.0,0.6,0.95,0.13,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,1.59,3.96,4.58,5.76,9.16,9.54,8.9,11.05,13.56,12.98,11.35,7.77,7.31,6.95,5.88,5.69,4.36,3.03,3.51,2.85,2.75,2.49,1.17,1.23,2.23,1.69,1.9,0.87,0.62,1.6,1.46,0.54,0.33,0.02,0.28,0.3,0.0,0.0,0.0,0.09,0.33,0.14,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,2.0,5.19,9.09,16.52,20.11,18.74,17.24,20.98,27.78,25.98,25.9,25.22,20.01,15.69,14.82,13.79,14.02,12.01,7.82,6.78,10.34,12.21,7.14,1.2,1.46,5.2,9.01,9.05,6.02,1.04,0.0,0.0,0.0,0.0,0.77,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.28,0.16,1.07,2.39,1.62,0.05,0.5,5.87,7.97,6.8,6.98,1.28,0.31,0.04,0.17,0.18,0.02,0.29,0.3,0.02,0.42,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.09,0.6,1.68,2.16,2.51,1.79,1.22,0.27,1.15,0.39,0.0,0.13,0.35,1.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.21,1.14,0.7,0.9,2.63,1.63,2.72,4.61,3.53,3.4,4.77,0.13,0.02,0.04,0.0,0.04,0.07,0.06,0.04,0.0,0.04,0.04,0.02,0.04,0.06,0.02,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.46,0.59,0.42,1.18,2.71,0.43,0.51,0.47,0.92,0.21,0.57,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,1.42,4.24,5.44,6.56,6.12,8.25,10.5,9.39,6.27,4.48,7.19,7.3,8.57,7.18,7.28,7.08,5.16,4.95,4.15,2.98,1.85,1.76,2.48,2.74,2.4,2.43,2.5,2.67,2.54,2.48,2.59,1.62,1.27,0.98,0.42,0.0,0.0,0.0,0.0,0.35,0.51,0.1,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,2.24,2.81,5.91,2.27,4.85,2.39,4.51,4.51,5.94,3.94,4.29,2.38,3.88,4.13,5.61,5.88,4.68,3.18,4.24,1.95,2.89,2.76,1.17,2.37,2.39,3.49,1.83,2.73,0.7,2.6,3.98,1.79,3.38,1.58,0.46,0.0,1.81,0.61,0.53,0.69,0.19,1.47,1.57,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
