junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.23,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,1.71,5.42,8.93,10.02,12.85,17.07,15.5,16.2,17.94,18.15,20.12,20.39,17.22,14.88,17.18,15.94,11.86,9.94,7.49,5.04,2.28,3.41,3.8,2.73,1.88,0.33,0.67,1.85,1.86,1.65,1.08,0.51,0.24,0.1,0.29,0.58,0.12,0.0,0.0,0.0,0.0,0.18,0.14,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.08,0.08,0.09,0.18,0.24,0.1,0.79,0.67,0.22,0.25,0.13,0.12,0.1,0.13,0.07,0.04,0.16,0.08,0.02,0.1,0.1,0.1,0.04,0.02,0.0,0.04,0.04,0.01,0.01,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.33,0.39,0.48,1.87,1.25,3.35,4.36,2.23,3.37,8.07,5.7,6.28,2.24,2.41,1.2,0.35,0.02,0.17,0.15,0.0,0.0,0.04,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.71,1.98,4.38,5.2,5.09,5.55,7.62,8.89,15.24,19.05,20.22,18.84,19.64,22.14,19.02,17.01,18.0,17.32,13.6,8.96,3.66,0.76,0.46,0.3,0.16,0.63,1.28,0.35,0.74,1.05,0.5,0.59,0.25,0.0,0.0,0.18,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.59,1.72,4.29,8.63,10.38,12.26,13.39,11.76,12.26,12.12,11.61,9.39,8.29,10.01,8.71,7.9,8.22,7.81,7.7,7.47,9.63,10.75,8.19,7.31,5.44,4.96,5.33,5.46,5.3,5.41,4.18,2.64,1.14,0.59,0.08,0.32,0.44,0.51,0.68,0.72,0.74,0.37,0.67,0.42,0.13,0.0,0.0,0.0
72,0.0,0.0,0.02,0.04,0.4,2.21,8.61,13.14,16.12,15.17,18.3,18.02,24.47,20.65,10.47,13.23,13.57,10.51,7.46,3.65,4.03,6.37,5.49,4.26,2.4,2.0,0.32,0.63,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,2.02,4.13,3.91,4.43,7.28,7.83,7.44,11.04,10.1,12.58,13.16,12.35,9.68,6.69,6.96,7.21,4.2,1.6,0.62,1.6,1.08,0.65,0.15,0.08,0.91,0.62,0.35,0.45,0.32,0.5,0.8,0.77,0.0,0.41,0.55,0.51,0.09,0.0,0.0,0.62,0.8,0.13,0.0,0.0,0.0,0.0,0.0,0.14
81,0.0,0.0,0.44,1.44,0.89,2.44,4.0,4.23,4.09,6.74,6.4,6.11,4.82,4.03,5.48,3.65,1.81,1.7,0.84,2.31,1.06,0.02,0.69,0.72,0.25,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.16,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.41,0.02,1.55,2.35,1.19,1.3,2.87,3.21,5.65,3.74,3.09,0.95,0.26,0.49,0.45,0.02,0.13,0.15,0.0,0.0,0.18,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
92,0.0,3.61,2.44,2.42,2.43,0.49,4.1,1.15,2.76,2.46,4.11,3.15,0.62,2.16,4.25,2.0,3.24,1.39,2.1,1.07,0.93,0.01,0.78,1.43,0.91,0.39,0.88,1.09,2.01,0.57,1.24,0.03,0.0,0.0,0.0,0.0,0.0,0.47,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.83,2.48,3.86,8.29,8.56,7.88,9.22,9.33,10.49,11.76,10.22,7.42,9.27,9.3,8.41,7.18,3.62,2.4,2.84,1.4,2.51,2.96,1.85,2.6,2.89,2.24,1.62,1.09,0.95,1.39,0.87,1.41,0.72,0.0,0.0,0.0,0.07,0.33,0.17,0.35,0.77,0.47,0.15,0.0,0.0,0.0,0.0,0.0
98,0.0,1.15,4.78,9.3,13.38,16.06,16.07,18.82,22.19,24.16,27.17,26.6,23.08,17.37,11.73,13.85,15.02,9.56,5.32,6.72,7.64,7.28,5.79,4.78,4.23,3.57,3.77,5.91,6.35,8.73,9.29,2.43,0.0,0.0,0.0,0.9,1.0,0.34,1.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.04,0.02,0.19,1.52,1.42,1.1,0.79,2.37,2.26,0.81,1.21,0.02,0.6,0.14,0.3,0.3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.57,0.21,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.09,0.53,1.37,1.47,3.08,2.98,1.12,0.97,1.18,0.02,0.12,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.04,0.14,1.42,0.44,1.4,1.32,1.17,2.76,5.63,4.18,3.31,3.36,0.17,0.04,0.04,0.02,0.04,0.0,0.06,0.04,0.0,0.0,0.06,0.04,0.0,0.04,0.02,0.04,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.78,1.01,0.66,0.97,0.46,1.3,1.01,3.89,3.75,5.98,3.13,1.52,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.36,1.82,2.89,3.7,5.46,5.78,5.64,4.17,7.17,7.65,5.86,5.68,4.25,5.62,3.42,3.4,3.02,3.08,4.98,5.75,3.02,2.6,2.33,2.44,1.83,0.29,0.15,1.28,3.0,3.19,2.33,1.15,0.59,1.02,1.13,1.01,0.96,0.29,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0
140,0.0,1.11,2.09,3.21,0.43,2.63,3.02,7.05,3.25,4.89,4.54,6.26,3.79,3.84,8.42,7.16,5.12,4.57,4.7,2.89,2.81,3.45,1.54,0.29,1.43,0.85,1.29,1.54,0.78,1.66,0.81,2.09,3.13,3.64,3.09,0.56,0.0,0.43,0.58,0.0,0.88,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
