junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,2.5,6.21,6.25,7.68,11.81,14.53,15.31,17.47,17.34,20.18,18.32,18.83,18.57,17.32,17.46,15.33,14.75,12.78,10.92,9.8,7.77,4.71,2.25,2.67,1.32,1.54,1.12,0.63,0.9,0.32,0.54,0.39,0.34,0.33,0.04,0.0,0.16,0.33,0.55,0.56,0.04,0.13,0.2,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.1,0.08,0.12,0.2,0.06,0.1,0.09,0.15,0.04,0.12,0.2,0.16,0.18,0.06,0.06,0.13,0.08,0.02,0.08,0.1,0.04,0.04,0.06,0.04,0.0,0.02,0.06,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.12,0.12,0.83,1.02,0.99,0.55,3.66,2.65,4.88,10.42,13.12,16.33,18.96,20.23,15.62,3.8,0.2,0.02,0.25,0.42,0.02,0.0,0.04,0.0,0.06,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.89,2.08,3.99,5.36,5.91,8.66,9.2,12.68,15.54,19.05,22.41,20.6,20.18,18.4,17.02,16.15,15.84,17.22,17.02,16.04,14.54,10.93,6.93,0.82,0.66,0.54,0.4,0.11,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.56,1.91,4.85,8.82,10.78,12.42,14.83,16.2,15.11,13.6,11.94,11.35,12.04,12.28,11.04,8.89,8.77,7.54,8.56,8.64,8.95,8.87,9.14,7.73,6.15,5.46,5.97,6.38,7.08,7.21,6.22,5.3,5.33,5.32,3.63,1.51,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.76,1.08,2.52,3.41,7.92,12.46,13.76,12.06,15.5,15.59,19.37,20.07,17.53,14.51,11.39,4.24,3.65,0.45,0.24,0.04,0.04,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.76,2.06,2.59,6.33,7.88,6.53,8.83,9.29,12.18,11.56,7.54,6.33,2.5,1.61,1.58,1.81,3.15,3.28,1.8,1.43,1.14,1.98,1.21,0.96,0.25,0.01,0.84,1.13,1.5,0.79,0.4,0.4,0.39,0.0,0.0,0.11,0.5,0.22,0.89,0.61,0.0,0.58,0.86,0.1,0.45,0.33,0.0,0.0
81,0.0,0.0,0.02,0.39,1.17,2.27,2.38,1.78,1.66,3.02,4.46,1.98,5.18,4.81,3.88,2.82,4.14,2.89,2.11,2.75,1.23,0.04,0.13,0.0,0.12,0.0,0.0,0.24,0.14,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.23,0.56,2.47,2.21,4.59,3.15,3.04,2.86,2.19,2.94,3.11,0.98,0.9,0.27,0.39,0.0,0.04,0.04,0.04,0.04,0.0,0.14,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,1.44,0.49,1.13,1.96,1.37,1.31,2.77,0.85,3.37,3.47,3.6,3.42,2.04,3.68,3.28,2.69,3.4,0.95,1.97,1.84,0.88,0.0,0.69,0.09,0.0,0.49,1.06,0.0,0.0,0.0,0.0,0.59,0.97,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,1.15,3.67,4.12,5.55,7.44,8.95,11.56,13.07,11.65,10.54,13.33,13.92,10.2,8.74,7.93,7.25,4.64,4.51,3.49,2.33,2.69,1.99,2.46,2.43,1.78,0.98,0.88,0.98,0.85,1.88,2.21,1.42,0.58,0.15,0.01,0.33,0.24,0.0,0.0,0.2,0.33,0.04,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,2.24,4.61,14.02,16.72,15.0,12.94,17.48,21.97,21.87,27.42,28.26,25.31,18.83,15.69,11.59,11.75,13.37,14.39,12.59,13.24,15.6,15.44,9.97,6.05,3.45,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.0,1.0,0.06,0.0,0.0,0.0,0.91,1.0,0.18,0.0,0.0
100,0.0,0.0,0.0,0.05,0.35,0.07,0.67,1.93,1.05,0.68,2.25,2.0,3.21,4.69,3.7,0.38,0.43,1.17,0.51,0.71,0.12,0.91,0.22,0.73,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.19,0.94,0.69,1.0,3.52,2.63,3.08,1.98,1.26,1.85,0.81,1.12,1.48,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,1.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.98,0.11,1.42,1.21,2.64,2.46,1.72,1.5,2.69,5.61,2.95,0.03,0.08,0.05,0.1,0.06,0.0,0.02,0.06,0.06,0.02,0.04,0.08,0.02,0.0,0.06,0.02,0.04,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.14,0.13,0.69,1.87,1.28,2.15,0.82,1.47,4.89,5.26,0.93,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.22,1.7,4.71,6.73,5.81,5.53,6.66,9.73,11.51,10.68,8.3,6.77,8.32,7.61,6.41,5.99,4.88,3.48,2.59,2.56,1.92,3.03,2.36,3.52,3.52,1.74,1.67,2.73,2.23,1.61,1.89,1.95,0.86,0.95,2.0,1.0,0.41,0.5,0.05,0.0,0.04,1.1,1.41,0.29,0.0,0.0,0.0,0.0
140,0.0,0.87,1.38,1.84,5.97,5.32,5.42,3.07,3.81,3.54,8.59,3.02,2.2,4.25,1.82,3.99,5.23,5.39,5.1,4.9,3.23,4.91,2.48,2.3,1.34,2.76,4.62,1.15,1.41,2.05,1.88,0.89,0.74,2.69,3.15,0.99,0.12,0.0,0.0,0.55,1.27,2.34,0.47,0.61,0.61,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
